image,caption_number,caption,id
373219198_149af371d9.jpg,2,"Orange dog looks over shoulder , near posts in rural area .",194
543603259_ef26d9c72d.jpg,3,A woman with a bag stands on a street near a man leaning on a wall .,195
543603259_ef26d9c72d.jpg,1,an asian woman stands with her messanger bag .,195
543603259_ef26d9c72d.jpg,4,Women wait on a sidewalk .,195
543603259_ef26d9c72d.jpg,0,A lady waiting .,195
543603259_ef26d9c72d.jpg,2,"A woman looking away from the camera , and another woman standing next to a wall and by a fence .",195
1100214449_d10861e633.jpg,2,A happy boy is jumping in front OD city fountain .,196
1100214449_d10861e633.jpg,4,A little boy is playfully jumping off the side of a fountain .,196
1100214449_d10861e633.jpg,0,A boy in s striped shirt is jumping in front of a water fountain .,196
1100214449_d10861e633.jpg,3,A little boy is jumping in front of a fountain .,196
1100214449_d10861e633.jpg,1,A boy is jumping off the side of a running stone water fountain in front of a building .,196
3425887426_bf60b8afa3.jpg,4,This man is hitting a tennis ball with a tennis racket .,197
3425887426_bf60b8afa3.jpg,1,A tennis player hitting the ball,197
3425887426_bf60b8afa3.jpg,0,A person holding a tennis racket hits a yellow tennis ball .,197
3425887426_bf60b8afa3.jpg,2,A tennis player hitting the ball .,197
3425887426_bf60b8afa3.jpg,3,The tennis ball is about to be hit .,197
3487979741_5f244c0c4b.jpg,1,A cyclist is leaning a mountain bike around a bend on a dirt track .,198
3487979741_5f244c0c4b.jpg,4,There is a person in a green shirt riding a bike at an extreme angle in a rural area .,198
3487979741_5f244c0c4b.jpg,3,A person riding a bike sideways through a dirt path .,198
3487979741_5f244c0c4b.jpg,0,A blurred picture on a bicyclist .,198
3487979741_5f244c0c4b.jpg,2,A man in a green shirt rides a bike in the woods .,198
2080033499_6be742f483.jpg,4,Dog on leash running from man,199
2080033499_6be742f483.jpg,3,A tan dog on a leash stands on his hind legs .,199
2080033499_6be742f483.jpg,1,A brown dog with a lease is running with a person behind the dog .,199
2080033499_6be742f483.jpg,2,A man is walking behind a dog that is standing on its hind legs .,199
2080033499_6be742f483.jpg,0,A brown dog is running away from his owner .,199
3427301653_4ff0d6fd93.jpg,1,A man sits on the sidewalk listening to headphones .,200
3427301653_4ff0d6fd93.jpg,2,a single woman wearing a black hat and leather jacket listening to music,200
3427301653_4ff0d6fd93.jpg,3,"Person in a black hat , jacket , pants and shoes sitting on concrete curb against a brick background .",200
3427301653_4ff0d6fd93.jpg,4,Person listening to mp3 player sitting on curb .,200
3427301653_4ff0d6fd93.jpg,0,A girl wearing an hat and holding an iPod sits on the side of a building .,200
427167162_2c99779444.jpg,3,Group of people fighting on a street .,201
427167162_2c99779444.jpg,0,"a group of men are fighting in front of a bar in a European city , one of them hitting another with a stick .",201
427167162_2c99779444.jpg,2,Eight men fighting in the street .,201
427167162_2c99779444.jpg,4,Men fighting in front of a bar .,201
427167162_2c99779444.jpg,1,A group of people jumping away in a street,201
3185662156_c877583c53.jpg,3,A little kid in blue is sledding down a snowy hill .,202
3185662156_c877583c53.jpg,4,A young child is sledding down a snowy hill on a red sled .,202
3185662156_c877583c53.jpg,2,A kid riding a red sled down a snowy hill .,202
3185662156_c877583c53.jpg,0,A boy is riding a red sledge down a snowy hill .,202
3185662156_c877583c53.jpg,1,A child in a blue jacket going down a hill on a sled .,202
3537400880_8f410d747d.jpg,3,"The girl is jumping on a trampoline , outdoors in a backyard .",203
3537400880_8f410d747d.jpg,4,Young woman jumping on trampoline .,203
3537400880_8f410d747d.jpg,2,Girl in black and white top and black leggings jumping on trampoline .,203
3537400880_8f410d747d.jpg,1,a young woman is jumping on a trampoline,203
3537400880_8f410d747d.jpg,0,A girl doing the splits in the air while jumping on a trampoline .,203
2532294586_4cd76a837d.jpg,1,a young girl rides a rubber horse .,204
2532294586_4cd76a837d.jpg,2,A young girl wearing pink rides a swing and smiles .,204
2532294586_4cd76a837d.jpg,3,Little girl in pink is on a ride .,204
2532294586_4cd76a837d.jpg,4,The girl in pink smiles as she rides on a black swing .,204
2532294586_4cd76a837d.jpg,0,A little girl dressed in pink swings on a swing,204
3564157681_03a13b7112.jpg,4,Dog jumps to catch a Frisbee while people watch .,205
3564157681_03a13b7112.jpg,1,A man is watching a dog catch a Frisbee in midair .,205
3564157681_03a13b7112.jpg,0,A dog catches a yellow Frisbee thrown by a gray-haired man .,205
3564157681_03a13b7112.jpg,3,A man tossing a Frisbee to his dog that leaps to catch it .,205
3564157681_03a13b7112.jpg,2,A man stands by as a dog leaps to grab a Frisbee while people sitting on a wall watch .,205
3356748019_2251399314.jpg,2,Three men form an arch during a BMX bike race sponsored by Coca-Cola .,206
3356748019_2251399314.jpg,1,Three dirt bike racers head over a jump .,206
3356748019_2251399314.jpg,4,Three riders wearing black jerseys jump their BMX bikes into the air .,206
3356748019_2251399314.jpg,0,Cyclists are leaping into the air whilst being watched by spectators .,206
3356748019_2251399314.jpg,3,Three men on mountain bikes go over a sand hill .,206
2730819220_b58af1119a.jpg,4,a young girl sliding down a tan plastic slide,207
2730819220_b58af1119a.jpg,1,a little girl is just reaching the bottom of a playground slide,207
2730819220_b58af1119a.jpg,2,A little girl lands at the bottom of a slide .,207
2730819220_b58af1119a.jpg,0,a little girl ends up at the bottom of the slide .,207
2730819220_b58af1119a.jpg,3,A young girl reaches the bottom of a slide .,207
207237775_fa0a15c6fe.jpg,4,One person does a flip in the middle of the field while their friend takes a picture .,208
207237775_fa0a15c6fe.jpg,2,A young man takes a picture of his friend doing gymnastics in a field,208
207237775_fa0a15c6fe.jpg,3,One man taking a photo of another man jumping in a field by a small tree .,208
207237775_fa0a15c6fe.jpg,0,A man doing a back flip while another takes a picture .,208
207237775_fa0a15c6fe.jpg,1,A person is taking a picture of another person doing a flip in midair in the grass .,208
2603125422_659391f961.jpg,1,A graffiti defaced wall serves as the gathering of a few people nearby a car .,209
2603125422_659391f961.jpg,4,Two people talk to a street person in front of wall of graffiti,209
2603125422_659391f961.jpg,0,A car is parked in a graffiti filled street .,209
2603125422_659391f961.jpg,2,four people huddle against a wall .,209
2603125422_659391f961.jpg,3,Some adults stand by a wall covered in art graffiti at night .,209
2975073156_7543ed326f.jpg,3,Two boys in blue shirts fighting behind a grey car and two other children .,210
2975073156_7543ed326f.jpg,4,two boys in blue shirts fighting in a parking lot,210
2975073156_7543ed326f.jpg,1,Two boys fighting in a dirt paved parking lot with another boy watching .,210
2975073156_7543ed326f.jpg,2,Two boys in blue shirts are in front of a grey car .,210
2975073156_7543ed326f.jpg,0,"young , boys one boy is hitting another boy while the third boy smiles in the background",210
2242863004_3a9f82a31f.jpg,2,A German shepherd is playing with a red ball .,211
2242863004_3a9f82a31f.jpg,4,a German Sheppard dog bting a large red ball,211
2242863004_3a9f82a31f.jpg,3,A German Shepherd is playing with a red ball .,211
2242863004_3a9f82a31f.jpg,0,A dog attempting to chew on a red ball .,211
2242863004_3a9f82a31f.jpg,1,A dog with a red ball .,211
3019199755_a984bc21b1.jpg,4,A race car driver smiles and gives the thumbs up before a race .,212
3019199755_a984bc21b1.jpg,1,A man inside a red race car gives a thumbs up sign .,212
3019199755_a984bc21b1.jpg,3,A man is smiling whilst sitting inside a red racing car .,212
3019199755_a984bc21b1.jpg,0,A driver is at the wheel of a race car .,212
3019199755_a984bc21b1.jpg,2,A man is in a red race car while another man is at the back of it .,212
103195344_5d2dc613a3.jpg,4,The man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading .,213
103195344_5d2dc613a3.jpg,3,A man sitting in front of a metal sculpture in front of a building .,213
103195344_5d2dc613a3.jpg,1,A man sits and reads a newspaper by a sculpture outside of an office building .,213
103195344_5d2dc613a3.jpg,2,a man sits near a large statue .,213
103195344_5d2dc613a3.jpg,0,A man in black is sitting next to a modern art structure in front of a glass building .,213
640053014_549d2f23d2.jpg,1,A motorcyclist is attempting a jump with another motorcyclist nearby as well as onlookers .,214
640053014_549d2f23d2.jpg,2,"A person in a red , white and blue jumpsuit flying through the air on a yellow motorcycle .",214
640053014_549d2f23d2.jpg,4,A person on a yellow dirt bike is taking a jump .,214
640053014_549d2f23d2.jpg,3,A person in midair on a yellow motorcycle .,214
640053014_549d2f23d2.jpg,0,A cyclist on a neon yellow bike is airborne .,214
3490867290_13bcd3a7f0.jpg,3,"Two women in colorful clothes sit on the ground near their cow ,",215
3490867290_13bcd3a7f0.jpg,2,Two people and a leashed cow at a home .,215
3490867290_13bcd3a7f0.jpg,1,two East Asian women sitting outdoors behind a cow-like animal,215
3490867290_13bcd3a7f0.jpg,0,An Indian boy looks at a black cow whilst a woman in a blue and green sari looks away .,215
3490867290_13bcd3a7f0.jpg,4,"Two women in India , sitting near an ox .",215
405537503_f66ecc5073.jpg,2,A person climbing a rock face .,216
405537503_f66ecc5073.jpg,4,A young man is climbing up a rock face with one rope dangling down .,216
405537503_f66ecc5073.jpg,3,a rock climber,216
405537503_f66ecc5073.jpg,0,A blond climber with a white shirt is scaling a stone cliff .,216
405537503_f66ecc5073.jpg,1,a lone man climbing the side of a large rock wall .,216
3486340101_ff01d8f3f9.jpg,0,A blue race car is coming around a corner .,217
3486340101_ff01d8f3f9.jpg,4,Spectators are taking pictures of a blue rally car that is driving around a bend in the track .,217
3486340101_ff01d8f3f9.jpg,1,A blue Subaru rally car turning a corner with spectators .,217
3486340101_ff01d8f3f9.jpg,3,Blue race car raises dust cloud on road as spectators take photos .,217
3486340101_ff01d8f3f9.jpg,2,A group of fans cheer the blue mountain racing car as it rounds the corner .,217
2522540026_6ee8ab4c6a.jpg,0,A race car moves down the road as two people watch from a distance .,218
2522540026_6ee8ab4c6a.jpg,2,A silver and blue rally car is passing two spectators who are standing at the roadside .,218
2522540026_6ee8ab4c6a.jpg,4,Silver and blue car marked 104 raises dust on road as two background people watch .,218
2522540026_6ee8ab4c6a.jpg,1,"A race car , numbered 104 is rounding a bend as two people watch and take pictures .",218
2522540026_6ee8ab4c6a.jpg,3,Blue and silver car going around curve being watched by people standing in grass,218
842960985_91daf0d6ec.jpg,4,Man walking with his umbrella in a bleak street .,219
842960985_91daf0d6ec.jpg,2,A man in a trench coat is walking with an umbrella .,219
842960985_91daf0d6ec.jpg,3,"A man with white hair , a long trench coat and an umbrella walks past a parking meter .",219
842960985_91daf0d6ec.jpg,1,A man in a tan trench coat and blue jeans walks with a black umbrella open over his head .,219
842960985_91daf0d6ec.jpg,0,A man in a beige trench coat is walking in the rain .,219
3117562746_62f57a02b5.jpg,4,Two tan dogs run in the snow carrying red balls in their mouths .,220
3117562746_62f57a02b5.jpg,0,a dog chases another dog .,220
3117562746_62f57a02b5.jpg,1,Two dogs are running through the snow with ball in their mouths .,220
3117562746_62f57a02b5.jpg,3,Two dogs in the snow,220
3117562746_62f57a02b5.jpg,2,"Two dogs holding red balls in their mouth , running in the snow .",220
3554210976_fbd0ef33a3.jpg,1,A girl standing on a snowy hillside .,221
3554210976_fbd0ef33a3.jpg,2,a person in a blue tracksuit carrying a package is standing on a snowy mountain,221
3554210976_fbd0ef33a3.jpg,4,"This person , dressed in blue , is standing on a snowy mountain .",221
3554210976_fbd0ef33a3.jpg,3,A woman in blue stands on a cliff 's edge holding a shopping bag .,221
3554210976_fbd0ef33a3.jpg,0,A girl is standing on a snowy cliff .,221
2295894587_2fd8faf550.jpg,4,White dog with mouth open running in the snow .,222
2295894587_2fd8faf550.jpg,3,The white dog is hard to see in the snow as it runs payfully .,222
2295894587_2fd8faf550.jpg,0,A small white dog in the snow .,222
2295894587_2fd8faf550.jpg,2,A white dog running across the snow .,222
2295894587_2fd8faf550.jpg,1,A white dog is running through the snow .,222
3132006797_04822b5866.jpg,3,Three young children playing with colourful toys .,223
3132006797_04822b5866.jpg,0,The two children and the baby with the pink shirt are surrounded by toys .,223
3132006797_04822b5866.jpg,4,Two small children and a baby are playing with a lot of toys together .,223
3132006797_04822b5866.jpg,1,Three children playing on a floor with toys .,223
3132006797_04822b5866.jpg,2,Three children sitting in floor playing with several toys .,223
488549693_a1f51d8c4a.jpg,2,Two children stand with a net by a shallow shore .,224
488549693_a1f51d8c4a.jpg,3,two girls look into the water .,224
488549693_a1f51d8c4a.jpg,4,"two kids playing on the beach , close to the water",224
488549693_a1f51d8c4a.jpg,0,Two children are standing on the shore next to a body of water .,224
488549693_a1f51d8c4a.jpg,1,"Two children standing at the edge of a river , holding a butterfly-catcher .",224
2055646179_169807fed4.jpg,1,A child is playing with a water spout outdoors while the rest of his family watches .,225
2055646179_169807fed4.jpg,0,"A boy holding a hose next to a man while another boy watches on , held by a woman .",225
2055646179_169807fed4.jpg,4,"A young child plays with a hose in a field with another child , and two adults .",225
2055646179_169807fed4.jpg,3,A smiling family congregate around a water spout in a pasture .,225
